Date,Zone_No,Zone_Name,Confirmed_cases,Recovered,Hospitalized,Deceased
 2020-08-04,IX,TEYNAMPET,11133,9997,804,332
 2020-08-04,X,KODAMBAKKAM,12099,10519,1349,231
 2020-08-04,XI,VALASARAVAKKAM,5856,4855,900,101
 2020-08-04,XII,ALANDUR,3369,2798,520,51
 2020-08-04,XIII,ADYAR,7474,6336,1012,126
 2020-08-04,XIV,PERUNGUDI,3053,2523,484,46
 2020-08-04,XV,SOZHINGANALLUR,2526,2022,482,22
 2020-08-04,,OTHER DISTRICT,1629,1364,233,32
 2020-08-05,I,THIRUVOTTIYUR,3838,3322,404,112
 2020-08-05,II,MANALI,1773,1659,87,27
 2020-08-05,III,MADHAVARAM,3536,2904,582,50
 2020-08-05,IV,TONDIARPET,9806,8923,638,245
 2020-08-05,V,ROYAPURAM,11539,10509,768,262
 2020-08-05,VI,THIRU VI KA NAGAR,8436,7320,884,232
 2020-08-05,VII,AMBATTUR,6456,4893,1462,101
 2020-08-05,VIII,ANNA NAGAR,12021,10472,1308,241
 2020-08-05,IX,TEYNAMPET,11193,10065,794,334
 2020-08-05,X,KODAMBAKKAM,12187,10625,1331,231
 2020-08-05,XI,VALASARAVAKKAM,5933,4952,878,103
 2020-08-05,XII,ALANDUR,3452,2816,584,52
 2020-08-05,XIII,ADYAR,7530,6457,945,128
 2020-08-05,XIV,PERUNGUDI,3111,2577,488,46
 2020-08-05,XV,SOZHINGANALLUR,2570,2079,469,22
 2020-08-05,,OTHER DISTRICT,1623,1393,189,41
 2020-08-06,I,THIRUVOTTIYUR,3875,3361,402,112
 2020-08-06,II,MANALI,1781,1677,77,27
 2020-08-06,III,MADHAVARAM,3560,2970,540,50
 2020-08-06,IV,TONDIARPET,9860,9007,605,248
 2020-08-06,V,ROYAPURAM,11657,10598,797,262
 2020-08-06,VI,THIRU VI KA NAGAR,8534,7383,917,234
 2020-08-06,VII,AMBATTUR,6572,5001,1469,102
 2020-08-06,VIII,ANNA NAGAR,12110,10605,1260,245
 2020-08-06,IX,TEYNAMPET,11267,10093,834,340
 2020-08-06,X,KODAMBAKKAM,12260,10702,1326,232
 2020-08-06,XI,VALASARAVAKKAM,6029,5065,859,105
 2020-08-06,XII,ALANDUR,3499,2927,520,52
 2020-08-06,XIII,ADYAR,7636,6590,917,129
 2020-08-06,XIV,PERUNGUDI,3158,2616,494,48
 2020-08-06,XV,SOZHINGANALLUR,2632,2140,470,22
 2020-08-06,,OTHER DISTRICT,1666,1393,233,40
 2020-08-07,I,THIRUVOTTIYUR,3906,3382,410,114
 2020-08-07,II,MANALI,1786,1681,78,27
 2020-08-07,III,MADHAVARAM,3612,3028,534,50
 2020-08-07,IV,TONDIARPET,9924,9070,606,248
 2020-08-07,V,ROYAPURAM,11729,10660,806,263
 2020-08-07,VI,THIRU VI KA NAGAR,8573,7509,826,238
 2020-08-07,VII,AMBATTUR,6719,5197,1419,103
 2020-08-07,VIII,ANNA NAGAR,12215,10705,1263,247
 2020-08-07,IX,TEYNAMPET,11301,10173,787,341
 2020-08-07,X,KODAMBAKKAM,12393,10814,1347,232
 2020-08-07,XI,VALASARAVAKKAM,6104,5171,827,106
 2020-08-07,XII,ALANDUR,3539,2941,544,54
 2020-08-07,XIII,ADYAR,7706,6670,904,132
 2020-08-07,XIV,PERUNGUDI,3217,2630,538,49
 2020-08-07,XV,SOZHINGANALLUR,2665,2192,450,23
 2020-08-07,,OTHER DISTRICT,1720,1408,267,45
 2020-08-08,I,THIRUVOTTIYUR,3910,3416,380,114
 2020-08-08,II,MANALI,1798,1686,85,27
 2020-08-08,III,MADHAVARAM,3625,3128,447,50
 2020-08-08,IV,TONDIARPET,10002,9134,619,249
 2020-08-08,V,ROYAPURAM,11801,10729,809,263
 2020-08-08,VI,THIRU VI KA NAGAR,8641,7636,765,240
 2020-08-08,VII,AMBATTUR,6867,5251,1510,106
 2020-08-08,VIII,ANNA NAGAR,12291,10763,1281,247
 2020-08-08,IX,TEYNAMPET,11371,10203,827,341
 2020-08-08,X,KODAMBAKKAM,12498,10909,1354,235
 2020-08-08,XI,VALASARAVAKKAM,6159,5227,824,108
 2020-08-08,XII,ALANDUR,3604,3027,521,56
 2020-08-08,XIII,ADYAR,7805,6689,980,136
 2020-08-08,XIV,PERUNGUDI,3259,2664,545,50
 2020-08-08,XV,SOZHINGANALLUR,2709,2219,467,23
 2020-08-08,,OTHER DISTRICT,1784,1419,320,45
 2020-08-09,I,THIRUVOTTIYUR,3923,3436,372,115
 2020-08-09,II,MANALI,1803,1691,85,27
 2020-08-09,III,MADHAVARAM,3672,3170,452,50
 2020-08-09,IV,TONDIARPET,10047,9184,614,249
 2020-08-09,V,ROYAPURAM,11871,10806,802,263
 2020-08-09,VI,THIRU VI KA NAGAR,8698,7652,805,241
 2020-08-09,VII,AMBATTUR,6927,5312,1506,109
 2020-08-09,VIII,ANNA NAGAR,12419,10898,1273,248
 2020-08-09,IX,TEYNAMPET,11445,10242,860,343
 2020-08-09,X,KODAMBAKKAM,12620,10967,1417,236
 2020-08-09,XI,VALASARAVAKKAM,6241,5351,779,111
 2020-08-09,XII,ALANDUR,3658,3070,532,56
 2020-08-09,XIII,ADYAR,7931,6872,923,136
 2020-08-09,XIV,PERUNGUDI,3294,2779,465,50
 2020-08-09,XV,SOZHINGANALLUR,2751,2264,464,23
 2020-08-09,,OTHER DISTRICT,1817,1467,305,45
 2020-08-10,I,THIRUVOTTIYUR,3967,3468,384,115
 2020-08-10,II,MANALI,1826,1696,103,27
 2020-08-10,III,MADHAVARAM,3747,3178,519,50
 2020-08-10,IV,TONDIARPET,10135,9218,664,253
 2020-08-10,V,ROYAPURAM,11955,10871,821,263
 2020-08-10,VI,THIRU VI KA NAGAR,8727,7748,737,242
 2020-08-10,VII,AMBATTUR,7139,5410,1619,110
 2020-08-10,VIII,ANNA NAGAR,12556,11092,1214,250
 2020-08-10,IX,TEYNAMPET,11506,10447,713,346
 2020-08-10,X,KODAMBAKKAM,12811,11136,1433,242
 2020-08-10,XI,VALASARAVAKKAM,6300,5407,781,112
 2020-08-10,XII,ALANDUR,3717,3113,548,56
 2020-08-10,XIII,ADYAR,7961,6983,839,139
 2020-08-10,XIV,PERUNGUDI,3351,2814,485,52
 2020-08-10,XV,SOZHINGANALLUR,2785,2307,454,24
 2020-08-10,,OTHER DISTRICT,1638,1578,14,46
 2020-08-11,I,THIRUVOTTIYUR,3978,3519,342,117
 2020-08-11,II,MANALI,1844,1700,117,27
 2020-08-11,III,MADHAVARAM,3781,3298,432,51
 2020-08-11,IV,TONDIARPET,10158,9268,636,254
 2020-08-11,V,ROYAPURAM,11986,10971,752,263
 2020-08-11,VI,THIRU VI KA NAGAR,8790,7827,718,245
 2020-08-11,VII,AMBATTUR,7289,5460,1717,112
 2020-08-11,VIII,ANNA NAGAR,12658,11232,1174,252
 2020-08-11,IX,TEYNAMPET,11565,10533,684,348
 2020-08-11,X,KODAMBAKKAM,12890,11294,1353,243
 2020-08-11,XI,VALASARAVAKKAM,6435,5506,817,112
 2020-08-11,XII,ALANDUR,3777,3168,550,59
 2020-08-11,XIII,ADYAR,8143,7053,950,140
 2020-08-11,XIV,PERUNGUDI,3370,2877,440,53
 2020-08-11,XV,SOZHINGANALLUR,2822,2356,442,24
 2020-08-11,,OTHER DISTRICT,1568,1512,6,50
 2020-08-12,I,THIRUVOTTIYUR,3997,3586,293,118
 2020-08-12,II,MANALI,1863,1734,102,27
 2020-08-12,III,MADHAVARAM,3840,3324,464,52
 2020-08-12,IV,TONDIARPET,10207,9361,592,254
 2020-08-12,V,ROYAPURAM,12050,11018,769,263
 2020-08-12,VI,THIRU VI KA NAGAR,8841,7916,677,248
 2020-08-12,VII,AMBATTUR,7430,5842,1475,113
 2020-08-12,VIII,ANNA NAGAR,12739,11336,1151,252
 2020-08-12,IX,TEYNAMPET,11609,10557,701,351
 2020-08-12,X,KODAMBAKKAM,12981,11432,1303,246
 2020-08-12,XI,VALASARAVAKKAM,6537,5549,875,113
 2020-08-12,XII,ALANDUR,3816,3187,569,60
 2020-08-12,XIII,ADYAR,8292,7100,1048,144
 2020-08-12,XIV,PERUNGUDI,3406,2910,442,54
 2020-08-12,XV,SOZHINGANALLUR,2854,2377,453,24
 2020-08-12,,OTHER DISTRICT,1597,1507,39,51
 2020-08-13,I,THIRUVOTTIYUR,4016,3614,283,119
 2020-08-13,II,MANALI,1872,1738,107,27
 2020-08-13,III,MADHAVARAM,3900,3369,479,52
 2020-08-13,IV,TONDIARPET,10230,9433,543,254
 2020-08-13,V,ROYAPURAM,12122,11072,787,263
 2020-08-13,VI,THIRU VI KA NAGAR,8870,7984,638,248
 2020-08-13,VII,AMBATTUR,7539,5863,1563,113
 2020-08-13,VIII,ANNA NAGAR,12852,11445,1151,256
 2020-08-13,IX,TEYNAMPET,11676,10728,593,355
 2020-08-13,X,KODAMBAKKAM,13062,11569,1243,250
 2020-08-13,XI,VALASARAVAKKAM,6675,5693,867,115
 2020-08-13,XII,ALANDUR,3865,3237,568,60
 2020-08-13,XIII,ADYAR,8388,7165,1077,146
 2020-08-13,XIV,PERUNGUDI,3460,2965,440,55
 2020-08-13,XV,SOZHINGANALLUR,2875,2416,435,24
 2020-08-13,,OTHER DISTRICT,1656,1515,94,47
